,acct_type,num_payouts,sale_duration2,fraud_target,is_country_same,ACH
7473,fraudster_event,0,2,1,0,1
7474,fraudster_event,0,40,1,0,0
7475,fraudster_event,0,40,1,0,0
7476,premium,1,39,0,1,1
7477,premium,0,29,0,1,1
7478,premium,1,33,0,1,1
7479,premium,5,18,0,0,1
7480,premium,52,35,0,1,1
7481,premium,0,27,0,0,1
7482,premium,148,41,0,1,0
7483,premium,7,0,0,1,1
7484,premium,0,26,0,0,1
7485,premium,1,21,0,1,1
7486,premium,6,32,0,1,1
7487,premium,0,18,0,1,0
7488,premium,0,16,0,1,0
7489,fraudster_event,0,4,1,1,1
7490,premium,0,4,0,0,1
7491,premium,16,0,0,0,1
7492,premium,24,28,0,1,1
7493,fraudster_event,0,1,1,0,0
7494,premium,0,0,0,1,0
7495,premium,29,24,0,1,1
7496,fraudster_event,0,1,1,0,0
7497,fraudster_event,0,0,1,0,0
7498,premium,0,7,0,1,1
7499,fraudster_event,0,1,1,0,1
7500,fraudster,0,5,1,1,0
7501,premium,0,46,0,0,1
7502,premium,0,420,0,1,0
7503,premium,0,39,0,1,1
7504,premium,4,4,0,1,0
7505,premium,10,107,0,1,1
7506,premium,110,335,0,0,1
7507,premium,0,32,0,1,1
7508,premium,37,142,0,0,0
7509,spammer_warn,1,13,0,1,1
7510,premium,6,61,0,1,0
7511,premium,1,63,0,0,1
7512,premium,1,58,0,1,0
7513,premium,12,210,0,1,1
7514,premium,0,49,0,1,1
7515,premium,1,109,0,0,1
7516,premium,0,26,0,1,1
7517,premium,0,35,0,0,1
7518,spammer_warn,3,29,0,1,1
7519,premium,50,38,0,1,1
7520,premium,1,56,0,1,1
7521,premium,0,81,0,1,0
7522,premium,0,23,0,1,1
7523,fraudster,7,131,1,1,1
7524,premium,0,18,0,1,1
7525,premium,0,29,0,1,1
7526,premium,2,38,0,1,0
7527,premium,0,13,0,1,0
7528,premium,0,21,0,1,1
7529,premium,17,28,0,1,0
7530,premium,1,9,0,1,0
7531,premium,14,27,0,1,0
7532,premium,2,28,0,1,1
7533,premium,0,56,0,1,0
7534,premium,45,56,0,0,1
7535,premium,2,16,0,1,1
7536,premium,0,29,0,0,1
7537,premium,0,34,0,1,0
7538,premium,13,8,0,1,1
7539,premium,0,95,0,1,1
7540,premium,16,98,0,1,0
7541,fraudster,12,9,1,0,1
7542,premium,1,28,0,1,1
7543,premium,71,58,0,0,1
7544,fraudster,0,2,1,1,1
7545,spammer_limited,1,22,0,1,1
7546,premium,0,43,0,0,1
7547,premium,3,62,0,0,1
7548,premium,0,102,0,1,1
7549,premium,2,33,0,1,1
7550,premium,133,38,0,0,1
7551,premium,0,28,0,1,1
7552,premium,0,22,0,1,1
7553,premium,0,118,0,1,0
7554,fraudster,1,91,1,1,0
7555,premium,1,119,0,0,1
7556,premium,1,10,0,1,0
7557,premium,9,24,0,1,0
7558,premium,132,23,0,1,1
7559,premium,0,28,0,1,1
7560,fraudster,0,4,1,1,1
7561,premium,33,130,0,1,1
7562,premium,1072,85,0,1,0
7563,premium,20,2,0,0,1
7564,premium,6,52,0,1,1
7565,premium,0,187,0,1,1
7566,premium,0,26,0,1,1
7567,premium,0,31,0,1,1
7568,premium,62,42,0,1,0
7569,premium,0,72,0,1,0
7570,premium,23,65,0,1,1
7571,premium,3,57,0,0,1
7572,premium,1,66,0,1,1
7573,premium,0,11,0,1,1
7574,premium,28,58,0,1,1
7575,premium,0,51,0,1,1
7576,premium,0,13,0,1,0
7577,premium,0,101,0,1,1
7578,premium,2,80,0,1,1
7579,premium,3,60,0,1,1
7580,premium,30,13,0,1,1
7581,premium,0,28,0,0,1
7582,premium,0,37,0,1,1
7583,premium,12,13,0,0,1
7584,premium,0,20,0,0,1
7585,premium,3,94,0,1,1
7586,premium,0,79,0,0,1
7587,premium,12,35,0,1,0
7588,premium,4,0,0,0,0
7589,premium,5,51,0,1,1
7590,premium,5,92,0,1,0
7591,premium,17,187,0,1,0
7592,premium,8,22,0,0,1
7593,premium,10,34,0,1,0
7594,premium,24,96,0,1,0
7595,premium,0,49,0,0,0
7596,premium,7,48,0,1,1
7597,premium,4,71,0,1,1
7598,premium,33,121,0,1,0
7599,premium,12,190,0,1,1
7600,premium,20,42,0,1,1
7601,premium,13,106,0,1,0
7602,premium,5,100,0,1,0
7603,premium,95,114,0,1,0
7604,premium,2,35,0,1,1
7605,premium,14,58,0,1,1
7606,spammer_limited,5,23,0,0,1
7607,premium,168,112,0,1,1
7608,premium,3,22,0,1,1
7609,premium,0,27,0,1,1
7610,premium,4,94,0,1,1
7611,fraudster,0,3,1,1,0
7612,premium,3,76,0,1,1
7613,premium,113,40,0,0,1
7614,premium,0,10,0,0,0
7615,premium,0,13,0,1,1
7616,premium,1,32,0,1,1
7617,premium,0,27,0,1,1
7618,premium,1,12,0,1,1
7619,premium,1,111,0,1,1
7620,premium,0,45,0,1,1
7621,premium,20,11,0,1,1
7622,premium,0,36,0,1,1
7623,fraudster,0,1,1,0,1
7624,premium,18,98,0,1,0
7625,premium,3,96,0,1,1
7626,premium,6,120,0,0,1
7627,premium,0,27,0,1,1
7628,premium,0,20,0,1,0
7629,premium,97,2,0,0,1
7630,premium,20,62,0,1,1
7631,premium,6,64,0,1,1
7632,premium,25,69,0,1,1
7633,premium,0,120,0,1,1
7634,fraudster,0,25,1,1,1
7635,premium,3,38,0,1,0
7636,premium,0,33,0,1,1
7637,premium,1,60,0,1,0
7638,premium,3,14,0,0,1
7639,premium,7,17,0,1,0
7640,premium,0,43,0,1,1
7641,premium,9,24,0,0,0
7642,fraudster,0,1,1,1,1
7643,premium,0,22,0,1,1
7644,premium,0,33,0,1,1
7645,fraudster,14,0,1,0,1
7646,fraudster,0,5,1,1,1
7647,premium,0,157,0,1,1
7648,premium,2,0,0,0,1
7649,premium,2,99,0,1,1
7650,premium,1,8,0,0,1
7651,fraudster_event,0,8,1,1,0
7652,premium,41,6,0,1,1
7653,premium,0,329,0,1,1
7654,premium,2,28,0,1,1
7655,premium,1,9,0,1,0
7656,premium,17,30,0,1,0
7657,premium,0,21,0,1,1
7658,premium,5,32,0,1,1
7659,premium,0,42,0,1,1
7660,premium,0,9,0,1,1
7661,premium,0,23,0,0,0
7662,premium,11,19,0,1,0
7663,premium,0,7,0,1,1
7664,premium,5,24,0,1,1
7665,premium,17,14,0,1,0
7666,premium,0,40,0,1,1
7667,premium,204,351,0,1,0
7668,premium,1,27,0,1,1
7669,premium,0,24,0,1,1
7670,premium,12,73,0,1,0
7671,premium,1,24,0,1,0
7672,premium,1,3,0,1,1
7673,premium,4,30,0,1,1
7674,premium,1,45,0,1,1
7675,premium,0,36,0,1,1
7676,premium,0,39,0,1,1
7677,premium,111,4,0,1,1
7678,premium,1,34,0,1,1
7679,premium,82,0,0,1,1
7680,premium,0,137,0,1,1
7681,premium,5,61,0,1,1
7682,premium,19,45,0,1,1
7683,premium,0,13,0,1,0
7684,premium,3,45,0,0,1
7685,premium,1,52,0,1,1
7686,premium,2,179,0,1,0
7687,locked,0,471,0,1,1
7688,premium,11,133,0,1,1
7689,premium,0,10,0,1,1
7690,fraudster,0,1,1,1,1
7691,premium,2,41,0,1,0
7692,premium,0,111,0,1,1
7693,premium,0,91,0,1,1
7694,premium,0,40,0,0,0
7695,spammer_warn,6,50,0,1,1
7696,premium,16,27,0,0,1
7697,premium,0,21,0,1,1
7698,premium,0,106,0,1,1
7699,premium,23,115,0,1,0
7700,premium,1,70,0,0,1
7701,premium,9,31,0,1,1
7702,fraudster_event,0,185,1,0,0
7703,premium,1,33,0,1,1
7704,fraudster_event,0,2,1,0,1
7705,premium,2,24,0,1,1
7706,premium,10,112,0,1,0
7707,premium,9,20,0,1,1
7708,premium,0,17,0,1,1
7709,premium,0,16,0,1,0
7710,premium,34,318,0,1,1
7711,fraudster_event,0,40,1,0,0
7712,premium,7,85,0,1,1
7713,premium,5,86,0,1,1
7714,premium,0,302,0,1,0
7715,premium,1,48,0,1,1
7716,premium,1,85,0,0,1
7717,premium,49,26,0,1,1
7718,premium,1,26,0,1,1
7719,premium,0,11,0,1,1
7720,premium,0,83,0,0,1
7721,premium,4,15,0,1,1
7722,premium,2,36,0,1,1
7723,premium,2,36,0,1,1
7724,premium,32,64,0,1,1
7725,premium,101,61,0,1,0
7726,premium,3,5,0,1,1
7727,premium,10,29,0,1,1
7728,premium,161,82,0,1,1
7729,premium,1,7,0,1,1
7730,premium,0,27,0,1,1
7731,premium,33,64,0,1,1
7732,premium,10,57,0,1,1
7733,premium,9,8,0,1,1
7734,premium,17,11,0,1,1
7735,premium,181,80,0,1,1
7736,premium,1,52,0,1,1
7737,premium,12,227,0,1,1
7738,premium,4,6,0,1,1
7739,premium,0,221,0,0,1
7740,premium,24,50,0,1,1
7741,premium,3,77,0,1,1
7742,premium,0,23,0,1,0
7743,premium,1,19,0,1,1
7744,premium,0,20,0,1,1
7745,fraudster_event,0,11,1,0,1
7746,premium,0,52,0,1,0
7747,premium,2,27,0,1,1
7748,premium,0,39,0,1,1
7749,premium,0,39,0,1,1
7750,premium,1,44,0,1,1
7751,spammer_limited,7,43,0,1,1
7752,premium,5,52,0,1,1
7753,premium,30,24,0,1,1
7754,premium,110,75,0,1,1
7755,premium,101,61,0,1,1
7756,premium,0,31,0,1,1
7757,premium,1,134,0,1,1
7758,premium,17,33,0,0,1
7759,premium,0,21,0,1,1
7760,fraudster_event,0,18,1,1,0
7761,premium,278,19,0,1,1
7762,tos_warn,0,12,0,1,0
7763,premium,6,144,0,1,1
7764,fraudster_event,0,6,1,0,1
7765,fraudster_event,0,1,1,1,1
7766,premium,2,39,0,0,1
7767,premium,2,19,0,1,1
7768,premium,0,220,0,1,1
7769,premium,12,103,0,1,1
7770,premium,8,46,0,1,1
7771,premium,2,47,0,1,1
7772,premium,295,2,0,0,1
7773,premium,4,34,0,0,1
7774,premium,271,4,0,0,1
7775,premium,0,20,0,1,1
7776,premium,629,28,0,1,1
7777,fraudster_event,0,1,1,0,0
7778,premium,3,0,0,0,1
7779,premium,176,61,0,1,1
7780,premium,1,47,0,1,1
7781,premium,7,10,0,1,1
7782,premium,1418,64,0,1,1
7783,premium,1419,65,0,1,1
7784,premium,26,103,0,0,1
7785,premium,1,65,0,1,1
7786,premium,16,22,0,1,0
7787,tos_lock,6,41,0,0,1
7788,premium,0,66,0,1,1
7789,fraudster_event,1,5,1,0,1
7790,premium,19,85,0,1,0
7791,premium,1,44,0,1,1
7792,premium,0,39,0,1,0
7793,premium,0,9,0,1,1
7794,premium,1,27,0,1,1
7795,premium,204,12,0,1,1
7796,premium,1,11,0,0,1
7797,fraudster_event,0,2,1,0,0
7798,premium,0,51,0,1,1
7799,premium,11,142,0,1,0
7800,premium,4,37,0,1,0
7801,premium,61,8,0,1,1
7802,premium,144,76,0,1,1
7803,premium,0,5,0,0,1
7804,premium,528,60,0,1,1
7805,premium,489,21,0,1,1
7806,premium,521,49,0,1,1
7807,premium,333,15,0,0,1
7808,premium,2,90,0,1,1
7809,premium,69,240,0,1,0
7810,premium,0,16,0,0,0
7811,premium,5,147,0,1,1
7812,spammer_warn,0,25,0,1,1
7813,premium,0,105,0,1,1
7814,premium,213,8,0,1,1
7815,premium,0,28,0,1,1
7816,premium,29,58,0,0,1
7817,premium,79,41,0,1,1
7818,tos_warn,0,29,0,0,1
7819,premium,142,69,0,1,1
7820,premium,41,57,0,1,0
7821,premium,12,134,0,1,1
7822,premium,9,52,0,1,1
7823,spammer_noinvite,27,30,0,1,1
7824,premium,0,122,0,0,1
7825,premium,106,88,0,1,1
7826,fraudster_event,0,1,1,0,0
7827,premium,2,76,0,1,1
7828,premium,2,27,0,1,0
7829,premium,2,16,0,1,1
7830,premium,0,84,0,1,1
7831,premium,2,22,0,1,1
7832,premium,0,24,0,1,1
7833,premium,0,39,0,1,0
7834,premium,1,197,0,1,1
7835,premium,15,61,0,1,1
7836,premium,5,4,0,1,0
7837,premium,3,12,0,1,0
7838,premium,393,26,0,1,0
7839,premium,0,88,0,1,1
7840,premium,43,123,0,1,1
7841,premium,3,37,0,1,0
7842,premium,2,213,0,1,1
7843,premium,0,61,0,1,0
7844,premium,2,12,0,1,1
7845,premium,0,62,0,1,0
7846,premium,35,50,0,1,1
7847,premium,5,61,0,0,1
7848,spammer_limited,6,65,0,1,0
7849,premium,9,24,0,1,1
7850,premium,0,122,0,1,1
7851,premium,7,30,0,1,1
7852,premium,0,58,0,1,0
7853,premium,51,11,0,1,1
7854,premium,2,47,0,1,1
7855,premium,0,69,0,1,1
7856,premium,1,97,0,1,1
7857,premium,17,74,0,1,1
7858,spammer_limited,9,51,0,1,1
7859,premium,135,30,0,1,1
7860,premium,135,29,0,1,1
7861,premium,34,21,0,0,1
7862,premium,0,142,0,1,1
7863,premium,2,10,0,1,1
7864,premium,1,191,0,1,1
7865,premium,13,44,0,1,1
7866,premium,44,1,0,0,1
7867,premium,17,43,0,1,1
7868,premium,52,47,0,1,0
7869,premium,0,57,0,1,1
7870,premium,0,53,0,0,0
7871,premium,0,71,0,1,1
7872,premium,1,101,0,1,1
7873,premium,2,45,0,0,1
7874,premium,0,65,0,1,1
7875,premium,0,32,0,1,1
7876,tos_warn,96,29,0,1,1
7877,premium,2,14,0,1,1
7878,premium,23,60,0,1,1
7879,premium,0,62,0,1,1
7880,premium,0,22,0,1,0
7881,premium,1,79,0,1,1
7882,premium,0,43,0,1,0
7883,premium,0,166,0,1,1
7884,premium,1,52,0,1,1
7885,premium,2,102,0,1,1
7886,premium,0,37,0,1,1
7887,premium,1293,37,0,1,1
7888,premium,0,18,0,1,1
7889,premium,63,96,0,1,1
7890,premium,0,169,0,1,1
7891,premium,14,156,0,1,1
7892,premium,11,70,0,1,1
7893,premium,1,29,0,1,1
7894,premium,10,48,0,1,1
7895,premium,6,38,0,1,1
7896,premium,12,67,0,1,1
7897,premium,1,30,0,1,1
7898,premium,0,11,0,1,1
7899,premium,4,15,0,1,1
7900,premium,2,0,0,1,1
7901,premium,0,20,0,1,1
7902,premium,7,44,0,1,1
7903,premium,8,23,0,1,1
7904,fraudster,0,2,1,0,0
7905,premium,18,114,0,1,1
7906,premium,0,52,0,0,1
7907,premium,7,53,0,1,1
7908,premium,0,16,0,1,1
7909,premium,0,36,0,1,0
7910,premium,20,33,0,1,0
7911,premium,0,25,0,1,1
7912,premium,0,59,0,0,0
7913,premium,12,141,0,1,1
7914,premium,0,130,0,1,1
7915,premium,0,26,0,1,1
7916,premium,1,15,0,1,1
7917,premium,1,26,0,1,1
7918,premium,0,48,0,1,1
7919,premium,268,113,0,0,1
7920,premium,0,31,0,1,1
7921,premium,0,27,0,1,1
7922,premium,0,100,0,1,1
7923,fraudster_event,0,0,1,0,1
7924,premium,6,36,0,1,1
7925,premium,11,66,0,1,1
7926,premium,4,65,0,0,1
7927,spammer_warn,1,34,0,1,1
7928,premium,0,28,0,1,0
7929,fraudster_event,0,103,1,0,0
7930,premium,0,83,0,1,1
7931,premium,0,23,0,1,1
7932,premium,453,36,0,1,1
7933,premium,6,47,0,0,1
7934,premium,6,28,0,0,0
7935,premium,65,3,0,1,0
7936,premium,15,37,0,1,0
7937,premium,13,98,0,1,1
7938,premium,0,31,0,1,1
7939,premium,0,23,0,1,1
7940,premium,4,60,0,1,1
7941,premium,161,87,0,1,1
7942,premium,73,83,0,1,1
7943,premium,3,58,0,1,1
7944,premium,1,24,0,1,0
7945,premium,0,29,0,1,1
7946,premium,22,94,0,1,1
7947,premium,1,33,0,1,1
7948,premium,0,71,0,1,0
7949,premium,3,37,0,0,1
7950,fraudster_event,0,13,1,1,1
7951,premium,0,36,0,1,1
7952,premium,0,33,0,1,0
7953,premium,17,27,0,1,0
7954,spammer_limited,22,5,0,1,1
7955,premium,17,44,0,0,0
7956,premium,0,32,0,1,1
7957,premium,9,37,0,1,1
7958,premium,0,54,0,1,1
7959,premium,1,50,0,1,1
7960,premium,21,10,0,1,1
7961,premium,7,13,0,1,1
7962,premium,3,0,0,0,0
7963,fraudster_event,0,1,1,0,1
7964,premium,30,10,0,1,0
7965,premium,0,38,0,1,1
7966,fraudster_event,0,6,1,1,1
7967,tos_lock,0,35,0,0,1
7968,fraudster_event,0,1,1,0,0
7969,fraudster_event,0,1,1,0,0
7970,fraudster_event,0,10,1,1,1
7971,premium,2,19,0,1,1
7972,premium,0,24,0,1,1
7973,premium,1,27,0,1,1
7974,premium,802,36,0,1,1
7975,tos_warn,0,5,0,1,1
7976,premium,8,53,0,1,1
7977,premium,33,37,0,1,1
7978,premium,32,40,0,0,1
7979,fraudster_event,0,2,1,0,1
7980,premium,0,24,0,1,1
7981,premium,1,13,0,0,1
7982,premium,1,25,0,1,1
7983,premium,10,29,0,1,1
7984,premium,7,50,0,1,1
7985,premium,7,20,0,1,1
7986,premium,2,35,0,1,1
7987,premium,1,29,0,1,1
7988,premium,345,26,0,1,1
7989,premium,0,20,0,1,1
7990,fraudster_event,0,1,1,1,0
7991,fraudster_event,0,1,1,1,1
7992,premium,5,11,0,1,1
7993,premium,0,72,0,1,0
7994,premium,13,84,0,0,1
7995,premium,88,69,0,1,1
7996,fraudster_event,0,0,1,0,1
7997,premium,201,17,0,1,1
7998,fraudster_event,0,1,1,0,0
7999,premium,8,26,0,1,0
8000,fraudster,0,16,1,1,0
8001,fraudster,0,23,1,1,0
8002,premium,1,17,0,1,1
8003,premium,0,360,0,1,0
8004,premium,1,44,0,1,0
8005,premium,0,125,0,1,0
8006,premium,5,113,0,0,0
8007,premium,0,10,0,1,1
8008,premium,3,106,0,1,0
8009,premium,44,30,0,1,1
8010,premium,0,5,0,0,0
8011,premium,2,33,0,1,1
8012,tos_lock,2,17,0,0,1
8013,premium,0,58,0,1,0
8014,premium,0,16,0,1,1
8015,premium,0,39,0,1,1
8016,premium,1,9,0,1,0
8017,premium,204,35,0,1,1
8018,fraudster,0,6,1,1,1
8019,premium,16,92,0,0,1
8020,premium,4,19,0,0,0
8021,premium,654,72,0,1,1
8022,premium,0,15,0,1,1
8023,premium,3,22,0,1,1
8024,fraudster,0,0,1,1,1
8025,premium,0,34,0,1,0
8026,premium,1,21,0,0,1
8027,premium,1,369,0,1,0
8028,premium,0,85,0,1,1
8029,spammer_noinvite,3,15,0,1,1
8030,premium,0,153,0,1,1
8031,premium,0,121,0,1,1
8032,premium,0,16,0,1,1
8033,premium,0,63,0,1,1
8034,premium,1,5,0,0,0
8035,premium,0,38,0,1,1
8036,premium,7,16,0,1,0
8037,premium,0,89,0,1,1
8038,premium,0,343,0,1,1
8039,premium,20,150,0,0,1
8040,premium,4,143,0,1,1
8041,fraudster,0,1,1,0,1
8042,premium,2,69,0,1,0
8043,premium,0,26,0,1,1
8044,premium,2,155,0,1,0
8045,premium,31,46,0,1,1
8046,premium,38,119,0,0,1
8047,fraudster,0,1,1,0,1
8048,premium,10,25,0,1,1
8049,premium,1,15,0,0,1
8050,premium,1,50,0,1,1
8051,premium,5,104,0,0,1
8052,premium,0,17,0,1,1
8053,premium,19,83,0,1,1
8054,premium,0,52,0,1,0
8055,premium,0,73,0,1,1
8056,premium,4,12,0,1,1
8057,premium,0,29,0,0,1
8058,premium,2,57,0,1,0
8059,premium,20,28,0,1,0
8060,fraudster,3,3,1,1,1
8061,premium,4,40,0,1,1
8062,fraudster,0,1,1,0,1
8063,premium,0,38,0,1,0
8064,spammer_limited,0,43,0,1,0
8065,premium,1,49,0,1,1
8066,premium,1,28,0,1,1
8067,premium,0,38,0,1,1
8068,premium,0,50,0,0,1
8069,premium,0,67,0,1,0
8070,premium,0,95,0,1,1
8071,premium,23,78,0,1,1
8072,premium,25,30,0,0,1
8073,premium,0,22,0,1,0
8074,premium,0,38,0,1,0
8075,premium,20,144,0,1,1
8076,premium,467,67,0,1,1
8077,premium,1,18,0,1,0
8078,premium,464,64,0,1,1
8079,premium,2,30,0,1,1
8080,premium,1,30,0,1,1
8081,premium,458,55,0,1,1
8082,spammer_noinvite,0,9,0,1,0
8083,spammer_limited,3,39,0,1,0
8084,premium,7,43,0,1,0
8085,premium,1,17,0,1,1
8086,premium,0,15,0,1,1
8087,premium,1019,110,0,1,1
8088,premium,1094,143,0,1,1
8089,premium,0,24,0,1,1
8090,premium,20,22,0,1,1
8091,premium,4,22,0,1,1
8092,premium,1,29,0,1,1
8093,premium,40,23,0,1,1
8094,premium,0,122,0,1,0
8095,premium,2,61,0,1,0
8096,premium,1,58,0,1,0
8097,premium,9,33,0,1,1
8098,premium,78,2,0,0,1
8099,premium,4,10,0,1,1
8100,premium,115,52,0,1,1
8101,premium,0,7,0,1,1
8102,premium,0,85,0,1,0
8103,premium,0,52,0,0,0
8104,premium,14,17,0,1,1
8105,premium,57,112,0,1,1
8106,premium,27,33,0,0,1
8107,premium,6,11,0,1,0
8108,premium,77,23,0,0,1
8109,premium,21,248,0,1,1
8110,premium,1,35,0,1,0
8111,premium,0,129,0,0,0
8112,premium,72,36,0,1,0
8113,premium,0,73,0,1,0
8114,premium,11,166,0,1,1
8115,premium,57,19,0,1,1
8116,premium,1,28,0,1,0
8117,premium,66,40,0,1,1
8118,premium,9,112,0,0,1
8119,premium,28,270,0,1,1
8120,premium,5,56,0,1,1
8121,premium,0,70,0,1,0
8122,premium,4,24,0,1,1
8123,premium,0,36,0,1,1
8124,premium,23,76,0,1,1
8125,premium,6,72,0,1,0
8126,premium,0,45,0,1,1
8127,premium,1,21,0,1,1
8128,fraudster,0,3,1,1,1
8129,premium,6,23,0,0,0
8130,fraudster,0,2,1,0,1
8131,fraudster,0,2,1,1,1
8132,fraudster,0,4,1,0,1
8133,premium,1,196,0,1,0
8134,premium,1,28,0,1,1
8135,premium,2,28,0,1,1
8136,premium,8,32,0,1,0
8137,fraudster,0,0,1,1,0
8138,premium,93,3,0,1,1
8139,premium,5,12,0,1,1
8140,premium,0,60,0,0,1
8141,premium,11,1,0,0,0
8142,premium,4,66,0,1,0
8143,premium,7,14,0,1,1
8144,premium,8,90,0,1,1
8145,premium,17,24,0,1,1
8146,premium,0,30,0,1,1
8147,premium,103,18,0,1,1
8148,premium,21,523,0,0,1
8149,premium,2,7,0,1,1
8150,premium,4,57,0,1,1
8151,premium,3,21,0,1,1
8152,premium,0,16,0,1,1
8153,premium,0,30,0,0,1
8154,premium,0,39,0,1,1
8155,premium,0,0,0,0,1
8156,premium,30,25,0,1,1
8157,premium,1,44,0,1,1
8158,premium,0,17,0,1,0
8159,fraudster,0,334,1,0,0
8160,premium,15,13,0,1,1
8161,premium,2,70,0,1,1
8162,premium,3,39,0,1,1
8163,fraudster,0,0,1,1,1
8164,premium,0,110,0,1,1
8165,premium,0,10,0,1,1
8166,premium,32,99,0,1,0
8167,premium,7,33,0,0,0
8168,premium,35,76,0,0,1
8169,premium,0,11,0,1,1
8170,premium,20,7,0,1,1
8171,premium,58,34,0,1,1
8172,premium,123,45,0,1,1
8173,fraudster,0,5,1,0,0
8174,fraudster,1,15,1,1,1
8175,premium,0,42,0,1,1
8176,fraudster,0,17,1,1,1
8177,premium,7,2,0,0,1
8178,premium,0,24,0,1,1
8179,premium,0,45,0,0,1
8180,premium,7,0,0,1,1
8181,premium,17,11,0,1,1
8182,premium,95,138,0,0,1
8183,premium,7,114,0,1,0
8184,premium,11,16,0,1,0
8185,premium,8,132,0,1,1
8186,premium,460,6,0,1,1
8187,premium,13,71,0,0,1
8188,premium,37,18,0,0,1
8189,premium,2,29,0,1,1
8190,premium,45,71,0,1,0
8191,premium,1,40,0,1,1
8192,fraudster,0,1,1,1,1
8193,fraudster,0,0,1,0,1
8194,fraudster,0,0,1,1,1
8195,fraudster_event,0,9,1,1,1
8196,premium,4,38,0,1,1
8197,premium,2,69,0,1,0
8198,premium,148,5,0,1,1
8199,premium,1,53,0,1,1
8200,premium,3,0,0,1,0
8201,premium,2,88,0,1,1
8202,premium,13,84,0,1,1
8203,premium,39,256,0,1,1
8204,premium,0,36,0,1,1
8205,premium,0,19,0,1,1
8206,premium,89,28,0,1,0
8207,premium,4,1,0,0,0
8208,premium,3,9,0,1,1
8209,premium,1,5,0,1,1
8210,premium,108,79,0,1,1
8211,premium,0,95,0,0,0
8212,premium,0,46,0,1,0
8213,premium,38,56,0,1,1
8214,premium,12,293,0,1,1
8215,premium,0,42,0,1,1
8216,premium,0,49,0,1,1
8217,premium,0,8,0,1,1
8218,premium,0,35,0,1,1
8219,premium,5,65,0,1,1
8220,premium,87,63,0,1,1
8221,premium,17,69,0,0,1
8222,premium,272,32,0,1,1
8223,premium,0,72,0,1,1
8224,premium,1,19,0,1,1
8225,premium,1,29,0,1,1
8226,fraudster_event,0,19,1,1,0
8227,premium,6,24,0,1,1
8228,premium,2,34,0,1,1
8229,premium,1,36,0,1,1
8230,premium,29,43,0,1,1
8231,premium,0,46,0,1,1
8232,fraudster_event,0,40,1,1,0
8233,premium,7,41,0,0,1
8234,premium,6,33,0,1,1
8235,premium,1,77,0,1,1
8236,premium,62,69,0,1,1
8237,premium,0,18,0,0,1
8238,premium,47,55,0,1,1
8239,spammer_limited,17,76,0,1,1
8240,premium,2,70,0,1,1
8241,spammer_limited,0,10,0,1,1
8242,premium,0,57,0,1,1
8243,premium,0,70,0,1,1
8244,premium,265,1,0,0,1
8245,tos_warn,66,27,0,1,1
8246,premium,1,6,0,1,1
8247,premium,13,126,0,1,0
8248,premium,84,8,0,0,1
8249,premium,104,179,0,1,1
8250,premium,37,41,0,1,1
8251,premium,0,33,0,1,1
8252,fraudster_event,0,5,1,1,0
8253,premium,1,149,0,1,1
8254,premium,1,10,0,1,0
8255,premium,0,10,0,1,1
8256,premium,0,24,0,1,1
8257,premium,273,16,0,1,1
8258,premium,21,13,0,1,1
8259,premium,10,36,0,1,1
8260,premium,47,26,0,1,1
8261,premium,0,34,0,0,0
8262,premium,1,52,0,1,1
8263,premium,328,200,0,0,1
8264,premium,5,39,0,0,1
8265,fraudster_event,0,3,1,1,1
8266,premium,1,9,0,1,1
8267,fraudster_event,0,14,1,1,0
8268,premium,1,122,0,1,1
8269,premium,3,16,0,1,1
8270,fraudster_event,0,43,1,1,1
8271,premium,2,42,0,1,1
8272,fraudster_event,0,30,1,1,0
8273,fraudster_event,0,0,1,0,1
8274,premium,1,23,0,1,1
8275,premium,3,9,0,1,0
8276,premium,60,24,0,1,1
8277,premium,52,106,0,1,1
8278,premium,0,128,0,1,1
8279,premium,0,22,0,1,1
8280,premium,4,111,0,1,0
8281,premium,1,30,0,1,1
8282,fraudster_event,0,40,1,0,0
8283,fraudster_event,0,58,1,1,0
8284,premium,10,22,0,1,0
8285,premium,0,45,0,1,0
8286,premium,66,18,0,0,0
8287,premium,130,166,0,1,1
8288,premium,1,13,0,1,1
8289,premium,247,1,0,1,0
8290,premium,2,79,0,1,1
8291,spammer_noinvite,0,22,0,1,1
8292,premium,4,64,0,1,1
8293,premium,2,15,0,0,1
8294,premium,0,20,0,1,1
8295,fraudster_event,0,8,1,1,0
8296,premium,0,87,0,0,1
8297,fraudster_event,0,9,1,1,0
8298,premium,3,246,0,1,1
8299,premium,0,15,0,1,1
8300,fraudster_event,0,111,1,1,1
8301,premium,0,33,0,1,1
8302,premium,2,135,0,1,1
8303,premium,1,16,0,0,1
8304,premium,2,17,0,0,1
8305,premium,10,52,0,1,1
8306,premium,13,105,0,1,1
8307,premium,38,108,0,1,1
8308,premium,12,207,0,1,0
8309,premium,0,107,0,1,0
8310,fraudster_event,0,0,1,0,0
8311,premium,731,27,0,1,1
8312,premium,14,2,0,0,1
8313,premium,1,40,0,1,0
8314,premium,2,1,0,0,1
8315,premium,73,153,0,1,0
8316,premium,1,0,0,0,1
8317,premium,3,2,0,1,1
8318,premium,2,23,0,1,1
8319,premium,1,30,0,1,1
8320,premium,0,29,0,1,1
8321,premium,0,57,0,1,1
